,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
10456,Toorak,3/1085 Malvern Rd,3,u,2205000.0,S,Jellis,15/10/2016,4.6,3142.0,4.0,2.0,2.0,0.0,185.0,2014.0,Stonnington City Council,-37.8512,145.0282,Southern Metropolitan,7217.0,1.0989614022124146
10457,Toorak,18/703 Orrong Rd,2,u,1100000.0,VB,David,15/10/2016,4.6,3142.0,3.0,2.0,2.0,0.0,,,Stonnington City Council,-37.8414,145.0137,Southern Metropolitan,7217.0,1.8664448732759589
10458,Toorak,12/1 Ruabon Rd,2,u,490000.0,PI,Thomson,15/10/2016,4.6,3142.0,2.0,1.0,1.0,0.0,,1970.0,Stonnington City Council,-37.8474,145.0078,Southern Metropolitan,7217.0,2.433032879350229
10460,Toorak,719a Malvern Rd,3,h,1300000.0,SP,Biggin,16/04/2016,4.6,3142.0,3.0,1.0,1.0,266.0,,,Stonnington City Council,-37.8493,145.0134,Southern Metropolitan,7217.0,2.019051101350292
10462,Toorak,5 Kyeamba Gr,3,t,2050000.0,S,Rodney,17/09/2016,4.6,3142.0,3.0,2.0,2.0,339.0,,,Stonnington City Council,-37.8425,145.0252,Southern Metropolitan,7217.0,0.8483286798674514
10463,Toorak,3 Mell St,5,h,2170000.0,S,Matthew,17/09/2016,4.6,3142.0,3.0,1.0,0.0,333.0,,,Stonnington City Council,-37.8474,145.0063,Southern Metropolitan,7217.0,2.5622805410948533
10465,Toorak,11/38 Grange Rd,3,u,950000.0,S,hockingstuart,18/03/2017,4.6,3142.0,3.0,1.0,1.0,57.0,107.0,1960.0,Stonnington City Council,-37.8371,145.012,Southern Metropolitan,7217.0,2.1071354167060194
10468,Toorak,22/530 Toorak Rd,2,u,531000.0,S,Morleys,18/03/2017,4.6,3142.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.8424,145.0184,Southern Metropolitan,7217.0,1.4468819939147888
10472,Toorak,3/765 Malvern Rd,2,u,575000.0,S,Luxe,18/06/2016,4.6,3142.0,2.0,1.0,1.0,0.0,,2008.0,Stonnington City Council,-37.8498,145.0173,Southern Metropolitan,7217.0,1.7269943952919071
10473,Toorak,17/34 Mathoura Rd,1,u,366000.0,S,Jellis,18/06/2016,4.6,3142.0,1.0,1.0,1.0,0.0,35.0,1967.0,Stonnington City Council,-37.8464,145.0074,Southern Metropolitan,7217.0,2.4469805138967087
10475,Toorak,28 Warra St,4,h,2620000.0,S,Jellis,18/06/2016,4.6,3142.0,4.0,2.0,2.0,516.0,286.0,1925.0,Stonnington City Council,-37.8398,145.0305,Southern Metropolitan,7217.0,0.5068317929753396
10477,Toorak,13 Bruce St,3,h,1900000.0,VB,Castran,19/11/2016,4.6,3142.0,3.0,2.0,1.0,268.0,139.0,1900.0,Stonnington City Council,-37.8369,145.0072,Southern Metropolitan,7217.0,2.518989007071723
10478,Toorak,2/19 Bruce St,2,t,1210000.0,PI,Kay,19/11/2016,4.6,3142.0,2.0,2.0,2.0,101.0,,,Stonnington City Council,-37.8367,145.0076,Southern Metropolitan,7217.0,2.490966411332335
10480,Toorak,4 Nola Ct,4,h,4000000.0,S,Rodney,19/11/2016,4.6,3142.0,4.0,2.0,2.0,684.0,331.0,1963.0,Stonnington City Council,-37.8485,145.0169,Southern Metropolitan,7217.0,1.6998108483098244
10482,Toorak,8/17 Myoora Rd,2,u,540000.0,VB,Hodges,22/05/2016,4.6,3142.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.8432,145.0206,Southern Metropolitan,7217.0,1.2532635229638993
10485,Toorak,1/183 Kooyong Rd,2,u,857000.0,S,Walsh,22/08/2016,4.6,3142.0,2.0,0.0,0.0,0.0,,,Stonnington City Council,-37.8458,145.0221,Southern Metropolitan,7217.0,1.168582229024023
10489,Toorak,6 Leighton Ct,3,h,4200000.0,S,Melbourne,23/04/2016,4.6,3142.0,4.0,4.0,2.0,565.0,331.0,2005.0,Stonnington City Council,-37.8448,145.0123,Southern Metropolitan,7217.0,1.9953181080804425
10492,Toorak,1A Boandyne Ct,2,h,3260000.0,S,Marshall,25/02/2017,4.6,3142.0,2.0,2.0,2.0,334.0,,,Stonnington City Council,-37.8361,145.023,Southern Metropolitan,7217.0,1.2802429127627388
10495,Toorak,12 Mell St,2,h,1900000.0,S,Kay,25/02/2017,4.6,3142.0,2.0,2.0,0.0,218.0,,,Stonnington City Council,-37.847,145.0064,Southern Metropolitan,7217.0,2.5451762827036832
10496,Toorak,9/28 Power St,2,u,690000.0,S,Prowse,25/02/2017,4.6,3142.0,2.0,1.0,1.0,0.0,83.0,1960.0,Stonnington City Council,-37.8416,145.0313,Southern Metropolitan,7217.0,0.33849498735504585
10497,Toorak,20 Sargood St,2,t,2100000.0,PI,Abercromby's,25/02/2017,4.6,3142.0,2.0,2.0,3.0,457.0,,,Stonnington City Council,-37.8464,145.0142,Southern Metropolitan,7217.0,1.8590070671356214
10500,Toorak,16/36 Grange Rd,1,u,460000.0,PI,hockingstuart,26/07/2016,4.6,3142.0,1.0,1.0,1.0,0.0,7.0,,Stonnington City Council,-37.8373,145.0116,Southern Metropolitan,7217.0,2.1342711579835467
10502,Toorak,15/703 Orrong Rd,2,u,1400000.0,PI,Williams,27/06/2016,4.6,3142.0,2.0,2.0,2.0,2927.0,,,Stonnington City Council,-37.8414,145.0137,Southern Metropolitan,7217.0,1.8664448732759589
10503,Toorak,23/530 Toorak Rd,2,u,511000.0,SP,Morleys,27/06/2016,4.6,3142.0,2.0,1.0,2.0,0.0,68.0,1970.0,Stonnington City Council,-37.8424,145.0184,Southern Metropolitan,7217.0,1.4468819939147888
10504,Toorak,1/558 Toorak Rd,2,u,645000.0,SP,Marshall,27/06/2016,4.6,3142.0,2.0,1.0,1.0,0.0,,,Stonnington City Council,-37.8428,145.0216,Southern Metropolitan,7217.0,1.1645000268504089
10508,Toorak,7/153 Kooyong Rd,2,u,870000.0,SP,hockingstuart,27/11/2016,4.6,3142.0,2.0,2.0,2.0,,,,Stonnington City Council,-37.849000000000004,145.0215,Southern Metropolitan,7217.0,1.3596172173354324
10510,Toorak,10/264 Williams Rd,3,t,910000.0,PI,Marshall,27/11/2016,4.6,3142.0,3.0,2.0,2.0,0.0,136.0,1980.0,Stonnington City Council,-37.842,145.0046,Southern Metropolitan,7217.0,2.662365721020668
10511,Toorak,28 Bruce St,3,h,2250000.0,SP,Castran,28/05/2016,4.6,3142.0,3.0,3.0,2.0,575.0,205.0,1930.0,Stonnington City Council,-37.8375,145.0092,Southern Metropolitan,7217.0,2.3317385946768305
10514,Toorak,10/530 Toorak Rd,2,u,525000.0,S,Jellis,28/05/2016,4.6,3142.0,2.0,1.0,1.0,0.0,82.0,1950.0,Stonnington City Council,-37.8424,145.0184,Southern Metropolitan,7217.0,1.4468819939147888
10516,Toorak,16 Cole Ct,3,h,3270000.0,S,Marshall,28/08/2016,4.6,3142.0,3.0,2.0,1.0,363.0,215.0,1935.0,Stonnington City Council,-37.8445,145.0182,Southern Metropolitan,7217.0,1.475719541408278
10518,Toorak,6/183 Kooyong Rd,2,u,866000.0,S,Marshall,30/07/2016,4.6,3142.0,2.0,0.0,0.0,0.0,,,Stonnington City Council,-37.8458,145.0221,Southern Metropolitan,7217.0,1.168582229024023
10520,Toorak,3 Ruabon Rd,3,h,1170000.0,S,Fletchers,30/07/2016,4.6,3142.0,3.0,1.0,1.0,405.0,,,Stonnington City Council,-37.8475,145.00799999999998,Southern Metropolitan,7217.0,2.418186024859438
10522,Toorak,3/625 Toorak Rd,2,u,920000.0,S,RT,30/07/2016,4.6,3142.0,2.0,1.0,1.0,0.0,,1930.0,Stonnington City Council,-37.8427,145.0242,Southern Metropolitan,7217.0,0.9357287886071184
10523,Viewbank,52 Rosemar Cct,4,h,910000.0,S,Miles,3/09/2016,13.8,3084.0,4.0,2.0,2.0,626.0,,,Banyule City Council,-37.735,145.0921,Eastern Metropolitan,2698.0,12.985954216414834
10524,Viewbank,4 The Glade,3,h,960000.0,S,Miles,3/09/2016,13.8,3084.0,4.0,2.0,2.0,656.0,183.0,1990.0,Banyule City Council,-37.7322,145.0995,Eastern Metropolitan,2698.0,13.534086336549771
10525,Viewbank,3/23 Christine St,2,u,556000.0,S,Ray,3/12/2016,13.8,3084.0,2.0,1.0,1.0,195.0,,1995.0,Banyule City Council,-37.7405,145.0876,Eastern Metropolitan,2698.0,12.270069520022851
10526,Viewbank,42 Graham Rd,4,h,1010000.0,S,Miles,3/12/2016,13.8,3084.0,4.0,3.0,2.0,669.0,163.0,1960.0,Banyule City Council,-37.7419,145.083,Eastern Metropolitan,2698.0,11.976938330829965
10528,Viewbank,81 Martins La,3,h,880000.0,SP,Buckingham,3/12/2016,13.8,3084.0,3.0,2.0,4.0,704.0,167.0,1970.0,Banyule City Council,-37.7327,145.0913,Eastern Metropolitan,2698.0,13.194861852073236
10529,Viewbank,85 Martins La,4,h,920250.0,S,Nelson,4/03/2017,13.8,3084.0,4.0,2.0,2.0,558.0,,,Banyule City Council,-37.7328,145.0916,Eastern Metropolitan,2698.0,13.194573222720091
10530,Viewbank,9 Rosebud Pde,4,h,1080000.0,S,Miles,4/03/2017,13.8,3084.0,4.0,1.0,2.0,676.0,,,Banyule City Council,-37.7389,145.0861,Eastern Metropolitan,2698.0,12.38584130980276
10531,Viewbank,37 Eamon Dr,3,h,770000.0,S,Barry,4/06/2016,13.8,3084.0,3.0,2.0,2.0,577.0,135.0,1970.0,Banyule City Council,-37.7376,145.0895,Eastern Metropolitan,2698.0,12.631430647725855
10532,Viewbank,14 Rosemary Ct,4,h,730000.0,PI,Miles,4/06/2016,13.8,3084.0,4.0,1.0,1.0,865.0,172.0,1960.0,Banyule City Council,-37.7297,145.0946,Eastern Metropolitan,2698.0,13.613649532443366
10533,Viewbank,24 Martins La,3,h,820000.0,S,Nelson,6/08/2016,13.8,3084.0,3.0,2.0,2.0,555.0,,,Banyule City Council,-37.7324,145.0862,Eastern Metropolitan,2698.0,13.063389602960422
10534,Viewbank,26 Lyon Rd,4,h,1102500.0,S,Miles,7/05/2016,13.8,3084.0,4.0,2.0,1.0,659.0,189.0,,Banyule City Council,-37.7373,145.0847,Eastern Metropolitan,2698.0,12.50754824671511
10538,Viewbank,20 Robern Pde,4,h,1005000.0,S,Darren,7/11/2016,13.8,3084.0,4.0,2.0,1.0,696.0,183.0,1950.0,Banyule City Council,-37.7395,145.0875,Eastern Metropolitan,2698.0,12.369566480696935
10540,Viewbank,16/86 Graham Rd,2,u,555000.0,SP,Miles,10/12/2016,13.8,3084.0,2.0,1.0,2.0,197.0,90.0,1980.0,Banyule City Council,-37.7393,145.0806,Eastern Metropolitan,2698.0,12.175635871979878
10542,Viewbank,10/86 Graham Rd,2,u,546000.0,S,Miles,12/11/2016,13.8,3084.0,2.0,1.0,1.0,177.0,100.0,1975.0,Banyule City Council,-37.7388,145.08100000000002,Eastern Metropolitan,2698.0,12.239680626961746
10544,Viewbank,17 Lena St,3,h,765000.0,S,Ray,14/05/2016,13.8,3084.0,3.0,1.0,2.0,608.0,138.0,1975.0,Banyule City Council,-37.7396,145.0885,Eastern Metropolitan,2698.0,12.392608293017512
10545,Viewbank,19 Lena St,3,h,920000.0,S,Miles,14/05/2016,13.8,3084.0,3.0,2.0,2.0,834.0,143.0,1975.0,Banyule City Council,-37.7396,145.0884,Eastern Metropolitan,2698.0,12.389251024431578
10547,Viewbank,3 Norma Ct,5,h,895000.0,S,Barry,14/05/2016,13.8,3084.0,5.0,3.0,2.0,648.0,,,Banyule City Council,-37.7346,145.093,Eastern Metropolitan,2698.0,13.057784161844232
10548,Viewbank,15 Christine St,3,h,775000.0,SP,Miles,16/04/2016,13.8,3084.0,5.0,3.0,2.0,586.0,,,Banyule City Council,-37.7405,145.0886,Eastern Metropolitan,2698.0,12.303705085149312
10550,Viewbank,5/367 Lower Plenty Rd,3,u,440000.0,SP,Barry,16/07/2016,13.8,3084.0,3.0,1.0,1.0,416.0,,,Banyule City Council,-37.7321,145.0828,Eastern Metropolitan,2698.0,12.994182594123535
10552,Viewbank,42 Lyon Rd,4,h,1042500.0,S,Miles,17/09/2016,13.8,3084.0,4.0,2.0,2.0,648.0,,,Banyule City Council,-37.7363,145.0851,Eastern Metropolitan,2698.0,12.623855303768812
10553,Viewbank,24 Northwood Dr,5,h,1025000.0,S,Nelson,17/09/2016,13.8,3084.0,5.0,3.0,2.0,531.0,233.0,1978.0,Banyule City Council,-37.7378,145.0955,Eastern Metropolitan,2698.0,12.822018956817734
10554,Viewbank,11 Grantham Rd,4,h,940000.0,VB,Miles,18/06/2016,13.8,3084.0,4.0,3.0,2.0,574.0,,,Banyule City Council,-37.7319,145.0907,Eastern Metropolitan,2698.0,13.257446536604826
10555,Viewbank,44 Martins La,4,h,895000.0,S,Miles,18/06/2016,13.8,3084.0,4.0,2.0,2.0,700.0,18.0,1980.0,Banyule City Council,-37.7326,145.0881,Eastern Metropolitan,2698.0,13.101569653308955
10557,Viewbank,40 Castleton Rd,3,h,820000.0,S,Morrison,22/05/2016,13.8,3084.0,3.0,2.0,2.0,628.0,177.0,1960.0,Banyule City Council,-37.7314,145.0941,Eastern Metropolitan,2698.0,13.422628452500263
10559,Viewbank,159 Graham Rd,3,h,870000.0,SP,Nelson,22/08/2016,13.8,3084.0,3.0,1.0,2.0,698.0,137.0,1960.0,Banyule City Council,-37.7343,145.0837,Eastern Metropolitan,2698.0,12.789961629472785
10560,Viewbank,111 Rutherford Rd,4,h,1085000.0,S,Barry,22/08/2016,13.8,3084.0,4.0,3.0,2.0,599.0,,,Banyule City Council,-37.7397,145.0934,Eastern Metropolitan,2698.0,12.55346085422273
10561,Viewbank,12 Rosemary Ct,3,h,915000.0,S,Miles,25/02/2017,13.8,3084.0,3.0,2.0,2.0,769.0,,,Banyule City Council,-37.7298,145.0947,Eastern Metropolitan,2698.0,13.606824989600868
10562,Viewbank,3 The Nook,4,h,1050000.0,VB,Nelson,26/07/2016,13.8,3084.0,4.0,2.0,2.0,660.0,202.0,1977.0,Banyule City Council,-37.7375,145.0917,Eastern Metropolitan,2698.0,12.716770361119032
10568,Watsonia,4 French Ct,3,h,660000.0,S,Ken,3/12/2016,14.9,3087.0,3.0,1.0,0.0,583.0,124.0,1970.0,Banyule City Council,-37.7137,145.0778,Northern Metropolitan,2329.0,14.821774515191688
10569,Watsonia,57 Frensham Rd,3,h,581000.0,S,Barry,3/12/2016,14.9,3087.0,3.0,2.0,2.0,567.0,100.0,1970.0,Banyule City Council,-37.7148,145.0851,Northern Metropolitan,2329.0,14.882303608317898
10571,Watsonia,9 Grace St,3,h,1000000.0,S,Buckingham,4/03/2017,14.9,3087.0,3.0,2.0,2.0,739.0,,,Banyule City Council,-37.7104,145.0817,Northern Metropolitan,2329.0,15.2655371976443
10572,Watsonia,17 Longmuir Rd,3,h,785000.0,S,Barry,4/03/2017,14.9,3087.0,3.0,1.0,2.0,0.0,,,Banyule City Council,-37.7114,145.0885,Northern Metropolitan,2329.0,15.332725277375113
10573,Watsonia,5 Sarong St,3,h,600000.0,SP,Barry,4/06/2016,14.9,3087.0,3.0,1.0,1.0,605.0,129.0,1970.0,Banyule City Council,-37.7166,145.0837,Northern Metropolitan,2329.0,14.654969882857532
10574,Watsonia,2/21 High St,3,h,690000.0,S,Buckingham,6/08/2016,14.9,3087.0,3.0,2.0,1.0,308.0,129.0,2015.0,Banyule City Council,-37.7078,145.0807,Northern Metropolitan,2329.0,15.520399895765655
10577,Watsonia,1/42 Wattle Dr,3,h,582000.0,S,Ken,8/10/2016,14.9,3087.0,3.0,1.0,0.0,302.0,90.0,1950.0,Banyule City Council,-37.7163,145.0768,Northern Metropolitan,2329.0,14.520256473971498
10578,Watsonia,7 French Ct,3,h,740000.0,S,Buckingham,10/09/2016,14.9,3087.0,3.0,1.0,1.0,591.0,104.0,1960.0,Banyule City Council,-37.7135,145.0783,Northern Metropolitan,2329.0,14.854533660540811
10579,Watsonia,56 Frensham Rd,3,h,671000.0,S,Barry,12/11/2016,14.9,3087.0,3.0,2.0,2.0,280.0,163.0,2002.0,Banyule City Council,-37.7153,145.0854,Northern Metropolitan,2329.0,14.837240726895278
10580,Watsonia,1 Meagher St,3,h,741000.0,SP,Buckingham,12/11/2016,14.9,3087.0,3.0,1.0,1.0,671.0,103.0,1960.0,Banyule City Council,-37.7072,145.0855,Northern Metropolitan,2329.0,15.699678362474486
10581,Watsonia,18 Temby St,4,h,706000.0,S,Ray,12/11/2016,14.9,3087.0,4.0,1.0,2.0,581.0,,,Banyule City Council,-37.7094,145.0877,Northern Metropolitan,2329.0,15.522765765485687
10582,Watsonia,2 Thompson St,3,h,725000.0,S,Buckingham,12/11/2016,14.9,3087.0,3.0,1.0,1.0,545.0,,,Banyule City Council,-37.7088,145.0893,Northern Metropolitan,2329.0,15.62901294882649
10583,Watsonia,45 Grace St,3,h,808000.0,S,Darren,13/08/2016,14.9,3087.0,3.0,2.0,2.0,265.0,260.0,,Banyule City Council,-37.7101,145.0785,Northern Metropolitan,2329.0,15.22392322234009
10584,Watsonia,4 Ananda Ct,3,h,711000.0,S,Barry,14/05/2016,14.9,3087.0,3.0,1.0,2.0,658.0,,,Banyule City Council,-37.7147,145.0752,Northern Metropolitan,2329.0,14.657231135169752
10585,Watsonia,1/18 Leafield St,3,u,537000.0,S,Barry,14/05/2016,14.9,3087.0,3.0,1.0,2.0,327.0,95.0,1960.0,Banyule City Council,-37.7125,145.0768,Northern Metropolitan,2329.0,14.928529954052202
10586,Watsonia,3 Tennyson St,3,h,1040000.0,PI,Buckingham,16/04/2016,14.9,3087.0,3.0,2.0,1.0,903.0,131.0,1950.0,Banyule City Council,-37.7085,145.0824,Northern Metropolitan,2329.0,15.48525438286981
10587,Watsonia,11 Leafield St,4,h,1171000.0,S,Buckingham,16/07/2016,14.9,3087.0,3.0,3.0,2.0,670.0,325.0,2010.0,Banyule City Council,-37.7122,145.0765,Northern Metropolitan,2329.0,14.954284129752832
10588,Watsonia,1 Papua St,2,h,662000.0,S,Buckingham,16/07/2016,14.9,3087.0,2.0,1.0,2.0,605.0,114.0,1960.0,Banyule City Council,-37.7118,145.088,Northern Metropolitan,2329.0,15.276931232081319
10589,Watsonia,16 Castlereagh Pl,3,h,800000.0,S,hockingstuart,18/06/2016,14.9,3087.0,4.0,2.0,2.0,595.0,,2000.0,Banyule City Council,-37.7023,145.0775,Northern Metropolitan,2329.0,16.042216179332833
10591,Watsonia,18 Papua St,3,h,922000.0,S,Barry,22/05/2016,14.9,3087.0,3.0,1.0,2.0,798.0,153.0,1960.0,Banyule City Council,-37.7112,145.0869,Northern Metropolitan,2329.0,15.31102508544511
10592,Watsonia,3/8 Herbert St,2,t,485000.0,S,Stockdale,23/04/2016,14.9,3087.0,2.0,1.0,1.0,184.0,,,Banyule City Council,-37.7143,145.0781,Northern Metropolitan,2329.0,14.764195796824358
10593,Watsonia,295 Greenwood Dr,3,h,860500.0,S,Barry,24/09/2016,14.9,3087.0,3.0,2.0,0.0,767.0,147.0,1960.0,Banyule City Council,-37.7084,145.0788,Northern Metropolitan,2329.0,15.413189542549912
10595,Watsonia,4 Papua St,3,h,702000.0,S,Buckingham,24/09/2016,14.9,3087.0,3.0,1.0,1.0,604.0,97.0,1970.0,Banyule City Council,-37.7115,145.088,Northern Metropolitan,2329.0,15.308631026089781
10596,Watsonia,49 Wattle Dr,3,h,627500.0,S,Barry,24/09/2016,14.9,3087.0,3.0,1.0,1.0,319.0,96.0,2000.0,Banyule City Council,-37.7165,145.0759,Northern Metropolitan,2329.0,14.478774298669968
10597,Watsonia,1 Elder St,3,h,632000.0,PI,Darren,25/02/2017,14.9,3087.0,3.0,1.0,2.0,650.0,,,Banyule City Council,-37.711,145.0854,Northern Metropolitan,2329.0,15.29318963568523
10598,Watsonia,14 Illoura St,3,h,601000.0,S,Darren,27/06/2016,14.9,3087.0,3.0,1.0,1.0,653.0,,,Banyule City Council,-37.7163,145.08700000000002,Northern Metropolitan,2329.0,14.774635802341246
10599,Watsonia,2/5 Marilyn Ct,3,u,549000.0,S,Darren,27/06/2016,14.9,3087.0,3.0,1.0,1.0,0.0,89.0,1980.0,Banyule City Council,-37.7141,145.0754,Northern Metropolitan,2329.0,14.726114329236626
10600,Watsonia,1/6 Wattle Dr,2,u,342500.0,S,Miles,27/11/2016,14.9,3087.0,2.0,1.0,1.0,0.0,,,Banyule City Council,-37.7167,145.0807,Northern Metropolitan,2329.0,14.56885561016843
10602,Watsonia,28 Papua St,2,h,701000.0,S,Barry,28/05/2016,14.9,3087.0,4.0,1.0,2.0,762.0,98.0,1970.0,Banyule City Council,-37.7112,145.0861,Northern Metropolitan,2329.0,15.290057385008394
10603,Watsonia,5 Princes St,3,h,645000.0,S,Ray,28/08/2016,14.9,3087.0,3.0,1.0,1.0,355.0,111.0,1966.0,Banyule City Council,-37.7065,145.0825,Northern Metropolitan,2329.0,15.701436413367134
10605,Watsonia,36 Powley Pde,3,h,838000.0,S,Barry,30/07/2016,14.9,3087.0,3.0,1.0,2.0,828.0,,,Banyule City Council,-37.7161,145.0804,Northern Metropolitan,2329.0,14.625577333937473
10606,West Melbourne,44 Anderson St,3,t,1010000.0,S,Jellis,3/09/2016,1.9,3003.0,3.0,3.0,2.0,0.0,132.0,1940.0,Melbourne City Council,-37.8048,144.9424,Northern Metropolitan,2230.0,9.166323432463576
10607,West Melbourne,1004/58 Jeffcott St,3,u,650000.0,S,MICM,3/12/2016,1.9,3003.0,3.0,2.0,1.0,0.0,,,Melbourne City Council,-37.8117,144.9518,Northern Metropolitan,2230.0,8.084331128775352
10608,West Melbourne,115 Abbotsford St,3,h,1260000.0,S,Alexkarbon,4/06/2016,1.9,3003.0,2.0,3.0,2.0,506.0,195.0,2000.0,Melbourne City Council,-37.805,144.9448,Northern Metropolitan,2230.0,8.968841825267093
10610,West Melbourne,10/18 Ireland St,1,u,460000.0,PI,Nelson,4/06/2016,1.9,3003.0,1.0,1.0,1.0,0.0,52.0,2000.0,Melbourne City Council,-37.8076,144.9456,Northern Metropolitan,2230.0,8.774250683305695
10612,West Melbourne,96 Roden St,3,h,2370000.0,S,Alexkarbon,4/06/2016,1.9,3003.0,3.0,3.0,2.0,265.0,280.0,1880.0,Melbourne City Council,-37.8073,144.9481,Northern Metropolitan,2230.0,8.592983017226928
10613,West Melbourne,8/115 Stanley St,2,t,800000.0,VB,Nelson,6/08/2016,1.9,3003.0,2.0,2.0,2.0,54.0,89.0,2006.0,Melbourne City Council,-37.8094,144.9479,Northern Metropolitan,2230.0,8.504345523933003
10614,West Melbourne,9/24 Ireland St,1,u,550000.0,S,Nelson,7/05/2016,1.9,3003.0,1.0,1.0,1.0,0.0,207.0,1930.0,Melbourne City Council,-37.8076,144.9456,Northern Metropolitan,2230.0,8.774250683305695
10615,West Melbourne,108/33 Jeffcott St,3,u,660000.0,PI,hockingstuart,7/05/2016,1.9,3003.0,3.0,2.0,1.0,0.0,100.0,1998.0,Melbourne City Council,-37.8118,144.9526,Northern Metropolitan,2230.0,8.015928238703577
10617,West Melbourne,2/212 Roden St,2,t,1055000.0,S,Jellis,8/10/2016,1.9,3003.0,2.0,1.0,1.0,0.0,154.0,2009.0,Melbourne City Council,-37.8094,144.9452,Northern Metropolitan,2230.0,8.718879572625875
10624,West Melbourne,9/561 Spencer St,3,u,995000.0,S,Alexkarbon,18/03/2017,1.9,3003.0,3.0,1.0,1.0,0.0,153.0,1940.0,Melbourne City Council,-37.8076,144.9474,Northern Metropolitan,2230.0,8.632653583829233
10625,West Melbourne,6/40 Batman St,3,t,1130000.0,PI,Caine,18/06/2016,1.9,3003.0,3.0,2.0,2.0,116.0,,2002.0,Melbourne City Council,-37.8102,144.9515,Northern Metropolitan,2230.0,8.180575454535074
10627,West Melbourne,209/5 Stawell St,1,u,443000.0,S,Nelson,24/09/2016,1.9,3003.0,1.0,1.0,1.0,547.0,58.0,1900.0,Melbourne City Council,-37.806,144.942,Northern Metropolitan,2230.0,9.137216596133733
10628,West Melbourne,7/88 Ireland St,3,t,1120000.0,S,Jellis,25/02/2017,1.9,3003.0,3.0,3.0,1.0,801.0,122.0,2008.0,Melbourne City Council,-37.8067,144.9435,Northern Metropolitan,2230.0,8.984323233015742
10630,West Melbourne,11/24 Ireland St,1,u,482000.0,SP,Nelson,26/07/2016,1.9,3003.0,1.0,1.0,1.0,0.0,62.0,1930.0,Melbourne City Council,-37.8076,144.9456,Northern Metropolitan,2230.0,8.774250683305695
10631,West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,28/05/2016,1.9,3003.0,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne City Council,-37.8091,144.952,Northern Metropolitan,2230.0,8.196181495043414
10632,West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,28/05/2016,1.9,3003.0,4.0,1.0,0.0,440.0,,,Melbourne City Council,-37.8056,144.9463,Northern Metropolitan,2230.0,8.820939476624634
10633,West Melbourne,19/33 Jeffcott St,3,u,601000.0,S,MICM,30/07/2016,1.9,3003.0,2.0,1.0,1.0,0.0,81.0,1996.0,Melbourne City Council,-37.8118,144.9526,Northern Metropolitan,2230.0,8.015928238703577
10634,Williamstown,4 Freyer St,4,h,1325000.0,S,hockingstuart,3/09/2016,8.0,3016.0,3.0,2.0,1.0,452.0,,,Hobsons Bay City Council,-37.855,144.8905,Western Metropolitan,6380.0,12.77467648916577
10635,Williamstown,46 Pasco St,4,h,1400000.0,S,Gunn&Co,3/09/2016,8.0,3016.0,4.0,2.0,1.0,320.0,160.0,1950.0,Hobsons Bay City Council,-37.8613,144.8988,Western Metropolitan,6380.0,12.14644360963252
10637,Williamstown,54 Twyford St,3,h,1535000.0,S,Greg,3/09/2016,8.0,3016.0,3.0,1.0,1.0,507.0,186.0,1910.0,Hobsons Bay City Council,-37.8681,144.8994,Western Metropolitan,6380.0,12.244553285401834
10638,Williamstown,2/20 Victoria St,3,u,890000.0,S,Gunn&Co,3/12/2016,8.0,3016.0,3.0,1.0,3.0,0.0,111.0,1980.0,Hobsons Bay City Council,-37.8663,144.8883,Western Metropolitan,6380.0,13.156396100469916
10639,Williamstown,35 Chandler St,4,h,1400000.0,PI,hockingstuart,4/03/2017,8.0,3016.0,4.0,2.0,4.0,457.0,,,Hobsons Bay City Council,-37.8517,144.8923,Western Metropolitan,6380.0,12.583427684587711
10640,Williamstown,43B Cole St,3,h,1800000.0,VB,Raine,4/03/2017,8.0,3016.0,3.0,2.0,2.0,332.0,252.0,2006.0,Hobsons Bay City Council,-37.8652,144.9019,Western Metropolitan,6380.0,11.959724043312221
10641,Williamstown,8 Long St,2,h,1050000.0,S,Sweeney,4/03/2017,8.0,3016.0,2.0,1.0,4.0,445.0,148.0,,Hobsons Bay City Council,-37.8615,144.8827,Western Metropolitan,6380.0,13.548489511509683
10642,Williamstown,22 Station Rd,2,h,850000.0,SP,Greg,4/03/2017,8.0,3016.0,2.0,1.0,1.0,278.0,,,Hobsons Bay City Council,-37.857,144.8906,Western Metropolitan,6380.0,12.791186998894888
10643,Williamstown,19 Verdon St,4,h,2910000.0,SP,Greg,4/03/2017,8.0,3016.0,4.0,3.0,0.0,338.0,196.0,1890.0,Hobsons Bay City Council,-37.8633,144.8963,Western Metropolitan,6380.0,12.401977046392627
