,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Distancia_NEW
11075,Brunswick East,10 Jarvie St,2,h,1024000.0,S,Nelson,17/09/2016,4.5,3057.0,2.0,1.0,1.0,148.0,,,Moreland City Council,-37.7721,144.9724,Northern Metropolitan,5533.0,9.58229669509098
11077,Brunswick East,189 Glenlyon Rd,3,h,1125000.0,S,Collins,18/03/2017,4.5,3057.0,3.0,1.0,2.0,369.0,,,Moreland City Council,-37.7727,144.9736,Northern Metropolitan,5533.0,9.467234692586805
11081,Brunswick East,7/72 Victoria St,2,u,390000.0,PI,Peter,18/03/2017,4.5,3057.0,2.0,1.0,1.0,0.0,,1970.0,Moreland City Council,-37.7689,144.97799999999998,Northern Metropolitan,5533.0,9.609555657788214
11082,Brunswick East,2 Barkly St,3,t,800000.0,VB,Nelson,18/06/2016,4.5,3057.0,3.0,3.0,2.0,0.0,,,Moreland City Council,-37.7788,144.9776,Northern Metropolitan,5533.0,8.710514761934778
11083,Brunswick East,41 Barkly St,3,h,1679000.0,S,Nelson,19/11/2016,4.5,3057.0,3.0,2.0,0.0,326.0,118.0,1920.0,Moreland City Council,-37.7776,144.9751,Northern Metropolitan,5533.0,8.947128862331766
11084,Brunswick East,2/33 Linden St,3,t,1050000.0,PI,Jellis,19/11/2016,4.5,3057.0,3.0,3.0,2.0,87.0,151.0,1998.0,Moreland City Council,-37.7739,144.975,Northern Metropolitan,5533.0,9.287551402311616
11086,Brunswick East,15 Ethel St,2,h,957000.0,S,Nelson,22/05/2016,4.5,3057.0,2.0,1.0,1.0,148.0,,,Moreland City Council,-37.7722,144.9751,Northern Metropolitan,5533.0,9.438669406671515
11087,Brunswick East,160 Glenlyon Rd,3,h,825000.0,PI,Nelson,22/05/2016,4.5,3057.0,3.0,1.0,1.0,213.0,116.0,1920.0,Moreland City Council,-37.7729,144.9724,Northern Metropolitan,5533.0,9.509690216466797
11090,Brunswick East,14 Hutchinson St,3,h,998000.0,S,Nelson,23/04/2016,4.5,3057.0,3.0,1.0,2.0,104.0,118.0,2000.0,Moreland City Council,-37.7723,144.9761,Northern Metropolitan,5533.0,9.380615975963645
11091,Brunswick East,1/10 Linden St,3,t,1010000.0,S,Nelson,23/04/2016,4.5,3057.0,3.0,2.0,1.0,0.0,133.0,2014.0,Moreland City Council,-37.774,144.9731,Northern Metropolitan,5533.0,9.374430946402505
11093,Brunswick East,5 John St,3,h,910000.0,S,Jellis,24/09/2016,4.5,3057.0,2.0,1.0,1.0,231.0,,1900.0,Moreland City Council,-37.7759,144.976,Northern Metropolitan,5533.0,9.054904391703658
11096,Brunswick East,156 Glenlyon Rd,3,h,1050000.0,S,Nelson,27/06/2016,4.5,3057.0,3.0,1.0,1.0,279.0,122.0,1900.0,Moreland City Council,-37.7729,144.9722,Northern Metropolitan,5533.0,9.519882881395558
11098,Brunswick East,310/330 Lygon St,2,u,445000.0,S,Jellis,27/06/2016,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.7685,144.9724,Northern Metropolitan,5533.0,9.91228799485742
11099,Brunswick East,54 Victoria St,2,h,970000.0,S,Nelson,27/06/2016,4.5,3057.0,1.0,1.0,1.0,213.0,,,Moreland City Council,-37.7689,144.9788,Northern Metropolitan,5533.0,9.573053870232675
11101,Brunswick East,192 Blyth St,3,h,1600000.0,S,Jellis,27/11/2016,4.5,3057.0,3.0,1.0,2.0,812.0,113.0,1920.0,Moreland City Council,-37.7673,144.9782,Northern Metropolitan,5533.0,9.752605845369091
11102,Brunswick East,120 Victoria St,3,h,1325000.0,PI,Jellis,27/11/2016,4.5,3057.0,3.0,2.0,2.0,190.0,135.0,1940.0,Moreland City Council,-37.7684,144.9739,Northern Metropolitan,5533.0,9.848943048090932
11104,Brunswick East,106/360 Lygon St,2,u,480000.0,PI,Jellis,28/05/2016,4.5,3057.0,2.0,2.0,1.0,0.0,,,Moreland City Council,-37.7679,144.9725,Northern Metropolitan,5533.0,9.962927099642604
11105,Brunswick East,18/408 Lygon St,2,u,400000.0,SP,Jellis,28/05/2016,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.765,144.9731,Northern Metropolitan,5533.0,10.204894749643184
11107,Brunswick East,28/29 Nunan St,3,u,570000.0,S,hockingstuart,28/05/2016,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.7603,144.9795,Northern Metropolitan,5533.0,10.373700672006185
11108,Brunswick East,3/14 Oconnor St,2,t,771000.0,SP,Nelson,28/05/2016,4.5,3057.0,2.0,2.0,2.0,0.0,,,Moreland City Council,-37.7736,144.9725,Northern Metropolitan,5533.0,9.441264158521781
11112,Brunswick East,22 Lord St,3,h,1335000.0,S,Jellis,30/07/2016,4.5,3057.0,3.0,1.0,2.0,308.0,113.0,1930.0,Moreland City Council,-37.7713,144.9744,Northern Metropolitan,5533.0,9.555984490736723
11113,Brunswick East,7/162 Lygon St,2,u,420000.0,PI,Jellis,30/07/2016,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland City Council,-37.7732,144.9716,Northern Metropolitan,5533.0,9.523550544602008
11114,Brunswick East,3/10 Rathdowne St,3,t,805000.0,S,Woodards,30/07/2016,4.5,3057.0,2.0,1.0,1.0,0.0,114.0,2003.0,Moreland City Council,-37.7789,144.9739,Northern Metropolitan,5533.0,8.894126657650018
11115,Brunswick East,217 Stewart St,3,t,892000.0,S,hockingstuart,30/07/2016,4.5,3057.0,3.0,2.0,1.0,0.0,,1995.0,Moreland City Council,-37.7655,144.9816,Northern Metropolitan,5533.0,9.777821568691731
11116,Burnley,60 Gibdon St,2,h,1005000.0,SP,Biggin,3/12/2016,3.5,3121.0,2.0,1.0,0.0,0.0,,,Yarra City Council,-37.8301,145.0103,Northern Metropolitan,438.0,2.5792927333011
11117,Burnley,12 Loyola Gr,2,h,1231010.0,SP,Jellis,10/12/2016,3.5,3121.0,2.0,1.0,2.0,225.0,119.0,1910.0,Yarra City Council,-37.8285,145.0125,Northern Metropolitan,438.0,2.527171228984804
11118,Burnley,92 Madden Gr,2,h,881000.0,SP,Jellis,16/04/2016,3.5,3121.0,2.0,1.0,1.0,172.0,94.0,1900.0,Yarra City Council,-37.8283,145.012,Northern Metropolitan,438.0,2.57538079587294
11119,Burnley,148 Stawell St,2,h,1202500.0,S,Jellis,24/09/2016,3.5,3121.0,2.0,1.0,1.0,149.0,77.0,1900.0,Yarra City Council,-37.8287,145.0089,Northern Metropolitan,438.0,2.7681812627707325
11120,Burnley,154 Stawell St,3,h,1435000.0,S,Jellis,25/02/2017,3.5,3121.0,3.0,1.0,0.0,182.0,102.0,1890.0,Yarra City Council,-37.8289,145.0089,Northern Metropolitan,438.0,2.7556804756021998
11121,Campbellfield,11 Bailey Ct,3,h,368000.0,SP,Iconek,3/12/2016,14.5,3061.0,3.0,1.0,2.0,600.0,,,Hume City Council,-37.6783,144.9672,Northern Metropolitan,1889.0,19.207174559423173
11123,Campbellfield,7 Keown Ct,3,h,455000.0,S,YPA,3/12/2016,14.5,3061.0,3.0,1.0,1.0,766.0,,,Hume City Council,-37.6804,144.9664,Northern Metropolitan,1889.0,19.007952962751524
11129,Carlton,46/121 Rathdowne St,3,u,735000.0,SP,Woodards,3/12/2016,1.8,3053.0,3.0,1.0,2.0,3455.0,,,Melbourne City Council,-37.8042,144.9691,Northern Metropolitan,6786.0,7.201029617064134
11130,Carlton,22 Faraday St,2,h,1460000.0,S,Nelson,4/03/2017,1.8,3053.0,2.0,1.0,0.0,99.0,,,Melbourne City Council,-37.7992,144.9738,Northern Metropolitan,6786.0,7.232093172785329
11131,Carlton,8/31 Bouverie St,3,u,860000.0,PI,Woodards,4/06/2016,1.8,3053.0,2.0,2.0,1.0,0.0,109.0,1994.0,Melbourne City Council,-37.8052,144.9604,Northern Metropolitan,6786.0,7.7696437410470045
11132,Carlton,40 Carlton St,3,h,1662000.0,S,Nelson,7/05/2016,1.8,3053.0,3.0,1.0,0.0,118.0,,,Melbourne City Council,-37.8009,144.9729,Northern Metropolitan,6786.0,7.167238769357772
11133,Carlton,254 Faraday St,3,h,1590000.0,SP,Woodards,7/05/2016,1.8,3053.0,2.0,2.0,2.0,100.0,106.0,1900.0,Melbourne City Council,-37.7983,144.9655,Northern Metropolitan,6786.0,7.8529125568377225
11134,Carlton,111/101 Grattan St,2,u,610250.0,S,Nelson,7/05/2016,1.8,3053.0,2.0,1.0,1.0,0.0,72.0,1994.0,Melbourne City Council,-37.8009,144.9662,Northern Metropolitan,6786.0,7.6256306964726
11135,Carlton,83 Princes St,2,h,720000.0,PI,hockingstuart,7/05/2016,1.8,3053.0,2.0,1.0,1.0,117.0,71.0,1890.0,Melbourne City Council,-37.793,144.9728,Northern Metropolitan,6786.0,7.77142715189885
11136,Carlton,83 Cardigan St,2,h,840000.0,SP,Jellis,8/10/2016,1.8,3053.0,2.0,1.0,0.0,66.0,81.0,1900.0,Melbourne City Council,-37.8049,144.9644,Northern Metropolitan,6786.0,7.493675117547171
11138,Carlton,704/668 Swanston St,2,u,795000.0,S,Nelson,10/12/2016,1.8,3053.0,2.0,2.0,1.0,0.0,,,Melbourne City Council,-37.8009,144.9642,Northern Metropolitan,6786.0,7.7659052394699595
11139,Carlton,8/220 Elgin St,2,u,705000.0,S,Harrington,12/11/2016,1.8,3053.0,2.0,1.0,1.0,0.0,70.0,2000.0,Melbourne City Council,-37.7969,144.9669,Northern Metropolitan,6786.0,7.857399416797464
11140,Carlton,268 Faraday St,1,u,435000.0,S,Woodards,13/08/2016,1.8,3053.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.7982,144.9651,Northern Metropolitan,6786.0,7.887285985194091
11143,Carlton,176 Cardigan St,4,h,1630100.0,S,Ascend,14/05/2016,1.8,3053.0,4.0,2.0,0.0,132.0,195.0,1890.0,Melbourne City Council,-37.801,144.9656,Northern Metropolitan,6786.0,7.660826054605343
11144,Carlton,102/479 Cardigan St,2,u,480000.0,VB,Jellis,14/05/2016,1.8,3053.0,2.0,1.0,1.0,0.0,,2012.0,Melbourne City Council,-37.7939,144.9663,Northern Metropolitan,6786.0,8.116606480684268
11145,Carlton,136 Faraday St,4,h,1600000.0,PI,hockingstuart,14/05/2016,1.8,3053.0,4.0,2.0,1.0,635.0,,,Melbourne City Council,-37.7988,144.97,Northern Metropolitan,6786.0,7.512832848927365
11146,Carlton,403/20 Reeves St,2,u,500000.0,S,Harrington,14/05/2016,1.8,3053.0,2.0,2.0,1.0,0.0,65.0,2010.0,Melbourne City Council,-37.7929,144.9705,Northern Metropolitan,6786.0,7.922822238329219
11147,Carlton,18 Pitt St,3,h,920000.0,SP,Woodards,15/10/2016,1.8,3053.0,3.0,1.0,0.0,121.0,,,Melbourne City Council,-37.7957,144.9725,Northern Metropolitan,6786.0,7.580199759392182
11149,Carlton,99 Neill St,3,h,1600000.0,SP,Nelson,17/09/2016,1.8,3053.0,2.0,3.0,1.0,0.0,192.0,,Melbourne City Council,-37.7945,144.9718,Northern Metropolitan,6786.0,7.716918739114161
11150,Carlton,100 Faraday St,2,h,1010000.0,S,Jellis,18/03/2017,1.8,3053.0,2.0,1.0,0.0,101.0,60.0,1880.0,Melbourne City Council,-37.7989,144.9713,Northern Metropolitan,6786.0,7.418944215971756
11151,Carlton,14/52 Leicester St,3,u,875000.0,S,Jellis,18/03/2017,1.8,3053.0,3.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8052,144.9604,Northern Metropolitan,6786.0,7.7696437410470045
11153,Carlton,34 Barkly St,2,h,1170000.0,S,Nelson,18/06/2016,1.8,3053.0,2.0,1.0,1.0,144.0,81.0,1890.0,Melbourne City Council,-37.7984,144.9738,Northern Metropolitan,6786.0,7.29184252458977
11154,Carlton,436 Lygon St,4,h,1260000.0,PI,Nelson,18/06/2016,1.8,3053.0,4.0,1.0,2.0,151.0,,,Melbourne City Council,-37.7965,144.9679,Northern Metropolitan,6786.0,7.8197111676629
11155,Carlton,205/37 Palmerston St,2,u,600000.0,PI,Woodards,22/05/2016,1.8,3053.0,2.0,2.0,1.0,0.0,67.0,2013.0,Melbourne City Council,-37.7969,144.9742,Northern Metropolitan,6786.0,7.37992752912985
11156,Carlton,309/20 Reeves St,1,u,310000.0,PI,hockingstuart,22/05/2016,1.8,3053.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.7929,144.9705,Northern Metropolitan,6786.0,7.922822238329219
11157,Carlton,99 Neill St,3,h,1550000.0,VB,Nelson,22/08/2016,1.8,3053.0,2.0,3.0,1.0,0.0,192.0,,Melbourne City Council,-37.7945,144.9718,Northern Metropolitan,6786.0,7.716918739114161
11158,Carlton,32 Dorrit St,4,h,2033000.0,S,Nelson,23/04/2016,1.8,3053.0,2.0,2.0,2.0,123.0,,,Melbourne City Council,-37.7998,144.9665,Northern Metropolitan,6786.0,7.680042654038102
11160,Carlton,2/105 Neill St,3,u,1110000.0,S,Nelson,24/09/2016,1.8,3053.0,3.0,2.0,1.0,0.0,,,Melbourne City Council,-37.7946,144.9716,Northern Metropolitan,6786.0,7.721894348084112
11161,Carlton,21 Grattan St,4,h,2705000.0,S,Jellis,25/02/2017,1.8,3053.0,4.0,2.0,2.0,0.0,,,Melbourne City Council,-37.8012,144.9689,Northern Metropolitan,6786.0,7.417890366238288
11162,Carlton,130 Rathdowne St,4,h,1616000.0,S,Woodards,25/02/2017,1.8,3053.0,4.0,1.0,0.0,152.0,139.0,1890.0,Melbourne City Council,-37.7966,144.9709,Northern Metropolitan,6786.0,7.615147103627069
11163,Carlton,13/25 Barkly St,2,u,585000.0,S,Walshe,27/11/2016,1.8,3053.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.7985,144.9745,Northern Metropolitan,6786.0,7.238996857078334
11164,Carlton,73 Palmerston St,4,h,1162000.0,S,Woodards,27/11/2016,1.8,3053.0,4.0,1.0,0.0,121.0,,,Melbourne City Council,-37.7967,144.9724,Northern Metropolitan,6786.0,7.510480949935528
11166,Carlton,30/188 Faraday St,2,u,589000.0,S,Nelson,28/05/2016,1.8,3053.0,2.0,1.0,1.0,0.0,63.0,1999.0,Melbourne City Council,-37.7986,144.9682,Northern Metropolitan,6786.0,7.648167551541927
11167,Carlton,425 Cardigan St,4,h,2345000.0,S,Woodards,28/08/2016,1.8,3053.0,4.0,1.0,1.0,284.0,,,Melbourne City Council,-37.7962,144.9659,Northern Metropolitan,6786.0,7.974829206225478
11168,Carlton,27 Faraday St,2,h,1117000.0,S,Woodards,28/08/2016,1.8,3053.0,2.0,1.0,0.0,128.0,92.0,1890.0,Melbourne City Council,-37.7996,144.9737,Northern Metropolitan,6786.0,7.209014156097502
11170,Carlton,12/209 Cardigan St,2,u,600000.0,VB,Nelson,30/07/2016,1.8,3053.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8018,144.965,Northern Metropolitan,6786.0,7.649731572072836
11171,Carlton,24 Pitt St,2,h,957000.0,S,Woodards,30/07/2016,1.8,3053.0,2.0,1.0,1.0,122.0,,,Melbourne City Council,-37.7957,144.9724,Northern Metropolitan,6786.0,7.586576767610712
11172,East Melbourne,110 Vale St,2,h,4525000.0,S,Caine,3/12/2016,1.5,3002.0,2.0,2.0,1.0,220.0,279.0,,Melbourne City Council,-37.8181,144.9879,Northern Metropolitan,3040.0,4.958927927990235
11173,East Melbourne,124 Powlett St,3,h,3520000.0,S,Jellis,4/06/2016,1.5,3002.0,2.0,2.0,3.0,364.0,,,Melbourne City Council,-37.8127,144.9861,Northern Metropolitan,3040.0,5.43816868469361
11174,East Melbourne,37/22 Agnes St,2,u,740000.0,SP,Woodards,8/10/2016,1.5,3002.0,2.0,0.0,0.0,0.0,,,Melbourne City Council,-37.8177,144.9801,Northern Metropolitan,3040.0,5.5661449147656885
11175,East Melbourne,6/45 Gipps St,1,u,1015000.0,S,Caine,8/10/2016,1.5,3002.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8136,144.9892,Northern Metropolitan,3040.0,5.162227868011163
11176,East Melbourne,706/30 St Andrews Pl,2,u,1400000.0,S,Caine,8/10/2016,1.5,3002.0,2.0,2.0,1.0,0.0,,,Melbourne City Council,-37.8118,144.9762,Northern Metropolitan,3040.0,6.203991045777934
11182,East Melbourne,203/140 Gipps St,2,u,1935000.0,SP,Nelson,16/07/2016,1.5,3002.0,2.0,2.0,2.0,0.0,150.0,2010.0,Melbourne City Council,-37.8127,144.9847,Northern Metropolitan,3040.0,5.535918415916956
11183,East Melbourne,496 Victoria Pde,4,h,1475000.0,S,Frank,18/06/2016,1.5,3002.0,2.0,1.0,1.0,179.0,,,Melbourne City Council,-37.8099,144.9879,Northern Metropolitan,3040.0,5.514853172145856
11186,East Melbourne,1/187 George St,2,u,700000.0,PI,Harcourts,22/08/2016,1.5,3002.0,2.0,2.0,1.0,0.0,65.0,1970.0,Melbourne City Council,-37.8153,144.9842,Northern Metropolitan,3040.0,5.40282953791853
11188,East Melbourne,6/108 George St,1,u,565000.0,SP,Caine,24/09/2016,1.5,3002.0,1.0,1.0,0.0,0.0,,,Melbourne City Council,-37.8153,144.9868,Northern Metropolitan,3040.0,5.215600042392804
11189,East Melbourne,2/35 Powlett St,2,u,900000.0,SP,Caine,25/02/2017,1.5,3002.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8154,144.9851,Northern Metropolitan,3040.0,5.331307716317453
11190,East Melbourne,11/201 Wellington Pde S,1,u,630000.0,SP,Caine,25/02/2017,1.5,3002.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8168,144.9787,Northern Metropolitan,3040.0,5.722927854596136
11192,East Melbourne,7/45 Gipps St,1,u,750000.0,SP,Caine,28/05/2016,1.5,3002.0,2.0,1.0,0.0,0.0,46.0,1930.0,Melbourne City Council,-37.8136,144.9892,Northern Metropolitan,3040.0,5.162227868011163
11193,East Melbourne,9/35 Powlett St,2,u,872000.0,S,Dingle,28/05/2016,1.5,3002.0,0.0,0.0,0.0,0.0,,,Melbourne City Council,-37.8154,144.9851,Northern Metropolitan,3040.0,5.331307716317453
11194,East Melbourne,38/22 Agnes St,2,u,765000.0,SP,Woodards,28/08/2016,1.5,3002.0,2.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8177,144.9801,Northern Metropolitan,3040.0,5.5661449147656885
11197,Essendon West,14 Clydebank Rd,3,h,810000.0,PI,Nelson,3/12/2016,9.8,3040.0,3.0,1.0,2.0,613.0,,,Moonee Valley City Council,-37.7552,144.8882,Western Metropolitan,588.0,16.165622742267306
11198,Essendon West,17 Hoffmans Rd,4,h,1422000.0,S,Nelson,4/06/2016,9.8,3040.0,4.0,2.0,2.0,505.0,335.0,2013.0,Moonee Valley City Council,-37.7518,144.8897,Western Metropolitan,588.0,16.291771969299713
11200,Essendon West,10 Beryl St,3,h,1245000.0,S,Brad,7/05/2016,9.8,3040.0,3.0,1.0,1.0,64.0,,,Moonee Valley City Council,-37.7494,144.8848,Western Metropolitan,588.0,16.795798697254607
11202,Essendon West,12 Prospect St,2,h,1430000.0,S,Barry,8/10/2016,9.8,3040.0,2.0,1.0,1.0,711.0,,,Moonee Valley City Council,-37.755,144.8848,Western Metropolitan,588.0,16.419004039327483
11204,Essendon West,22 Emerald St,4,h,1345000.0,S,Nelson,10/12/2016,9.8,3040.0,4.0,2.0,2.0,740.0,201.0,1950.0,Moonee Valley City Council,-37.7517,144.8873,Western Metropolitan,588.0,16.464956299880466
11206,Essendon West,1/410 Buckley St,3,t,800000.0,VB,Barry,12/06/2016,9.8,3040.0,3.0,3.0,2.0,242.0,,2013.0,Moonee Valley City Council,-37.7535,144.8868,Western Metropolitan,588.0,16.37791905801337
11208,Essendon West,461 Buckley St,3,h,787500.0,S,Nelson,12/11/2016,9.8,3040.0,3.0,1.0,1.0,556.0,105.0,1940.0,Moonee Valley City Council,-37.7537,144.8856,Western Metropolitan,588.0,16.448802521492535
11209,Essendon West,479a Buckley St,3,h,685000.0,S,Nelson,15/10/2016,9.8,3040.0,3.0,1.0,2.0,293.0,,,Moonee Valley City Council,-37.7535,144.8836,Western Metropolitan,588.0,16.603143607753058
11210,Essendon West,4/63 Hampton Rd,4,t,652500.0,S,Harcourts,15/10/2016,9.8,3040.0,4.0,2.0,1.0,179.0,160.0,1995.0,Moonee Valley City Council,-37.7527,144.8824,Western Metropolitan,588.0,16.74100024513992
11211,Essendon West,25 Garnet St,5,h,1300000.0,S,Nelson,16/07/2016,9.8,3040.0,5.0,2.0,2.0,616.0,184.0,1950.0,Moonee Valley City Council,-37.7497,144.8867,Western Metropolitan,588.0,16.64374769722348
11212,Essendon West,51 Clydebank Rd,3,h,925000.0,S,Brad,17/09/2016,9.8,3040.0,3.0,2.0,2.0,544.0,,,Moonee Valley City Council,-37.7576,144.889,Western Metropolitan,588.0,15.949845860069352
11213,Essendon West,4/426 Buckley St,3,t,730000.0,VB,Nelson,18/06/2016,9.8,3040.0,3.0,2.0,2.0,0.0,118.0,2015.0,Moonee Valley City Council,-37.7532,144.8848,Western Metropolitan,588.0,16.538505432704227
11214,Essendon West,2/44 Emerald St,2,u,520000.0,VB,Nelson,18/06/2016,9.8,3040.0,3.0,1.0,2.0,196.0,,1998.0,Moonee Valley City Council,-37.7513,144.8845,Western Metropolitan,588.0,16.687270762141758
11215,Essendon West,6 Sapphire St,7,h,1300000.0,PI,Nelson,19/11/2016,9.8,3040.0,5.0,2.0,2.0,614.0,316.0,1970.0,Moonee Valley City Council,-37.75,144.8858,Western Metropolitan,588.0,16.685356863400493
11217,Essendon West,27 Ruby St,3,h,810000.0,SP,Paul,22/08/2016,9.8,3040.0,3.0,1.0,2.0,368.0,,,Moonee Valley City Council,-37.7527,144.8851,Western Metropolitan,588.0,16.550915023718254
11220,Essendon West,2/45 Hoffmans Rd,3,t,970000.0,PI,Barry,24/09/2016,9.8,3040.0,3.0,2.0,2.0,356.0,223.0,2011.0,Moonee Valley City Council,-37.7493,144.8901,Western Metropolitan,588.0,16.43809019583949
11222,Essendon West,50 Ruby St,3,h,1110000.0,S,Barry,28/05/2016,9.8,3040.0,3.0,2.0,2.0,470.0,,1968.0,Moonee Valley City Council,-37.7522,144.88299999999998,Western Metropolitan,588.0,16.731987332639257
11223,Essendon West,53 Clydebank Rd,3,h,1115000.0,S,Barry,30/07/2016,9.8,3040.0,3.0,1.0,1.0,688.0,192.0,1950.0,Moonee Valley City Council,-37.7577,144.8892,Western Metropolitan,588.0,15.929074226758114
11224,Essendon West,57 Hampton Rd,3,h,820000.0,VB,Nelson,30/07/2016,9.8,3040.0,3.0,1.0,2.0,473.0,,,Moonee Valley City Council,-37.7519,144.88299999999998,Western Metropolitan,588.0,16.752044079830895
11225,Fawkner,3 Lovely St,3,h,670000.0,S,YPA,3/12/2016,12.4,3060.0,3.0,1.0,3.0,587.0,136.0,,Hume City Council,-37.7007,144.9632,Northern Metropolitan,5070.0,16.98875563904803
11227,Fawkner,220 McBryde St,3,h,645000.0,SP,YPA,4/02/2016,12.4,3060.0,3.0,1.0,4.0,661.0,,,Hume City Council,-37.7009,144.9776,Northern Metropolitan,5070.0,16.53826997798659
11228,Fawkner,73 Argyle St,3,h,687000.0,S,YPA,4/03/2017,12.4,3060.0,3.0,1.0,0.0,684.0,,,Hume City Council,-37.7174,144.9664,Northern Metropolitan,5070.0,15.168845524642517
11229,Fawkner,1/71 Lynch Rd,2,u,333000.0,SP,hockingstuart,4/03/2017,12.4,3060.0,2.0,1.0,1.0,97.0,79.0,1970.0,Hume City Council,-37.7118,144.9689,Northern Metropolitan,5070.0,15.658204230103937
11230,Fawkner,2A Piper St,3,t,455000.0,S,Brad,4/03/2017,12.4,3060.0,3.0,2.0,1.0,738.0,138.0,2010.0,Hume City Council,-37.7109,144.9654,Northern Metropolitan,5070.0,15.867318167186813
11232,Fawkner,1b McDougall St,2,h,378000.0,S,Re,4/06/2016,12.4,3060.0,2.0,1.0,1.0,215.0,100.0,1990.0,Hume City Council,-37.7049,144.9638,Northern Metropolitan,5070.0,16.536712704340587
11234,Fawkner,4 Lord St,3,h,585000.0,S,hockingstuart,6/08/2016,12.4,3060.0,0.0,1.0,1.0,605.0,103.0,1960.0,Hume City Council,-37.6985,144.9615,Northern Metropolitan,5070.0,17.27120429158948
11236,Fawkner,20 Penn Ct,3,h,662000.0,SP,Alexkarbon,7/05/2016,12.4,3060.0,4.0,2.0,2.0,620.0,,,Hume City Council,-37.7034,144.9663,Northern Metropolitan,5070.0,16.60963566927003
11237,Fawkner,46 Percy St,3,h,615000.0,S,Ray,7/05/2016,12.4,3060.0,3.0,1.0,2.0,650.0,112.0,1950.0,Hume City Council,-37.7076,144.9753,Northern Metropolitan,5070.0,15.89727890396842
11239,Fawkner,45 Denys St,3,h,650000.0,SP,Brad,7/11/2016,12.4,3060.0,3.0,1.0,1.0,589.0,,1961.0,Hume City Council,-37.7006,144.9697,Northern Metropolitan,5070.0,16.794877189845955
11240,Fawkner,17 James St,3,h,665000.0,S,hockingstuart,7/11/2016,12.4,3060.0,3.0,1.0,1.0,726.0,,,Hume City Council,-37.7104,144.9733,Northern Metropolitan,5070.0,15.664304349624993
11241,Fawkner,84 Lynch Rd,3,h,640000.0,SP,hockingstuart,7/11/2016,12.4,3060.0,3.0,1.0,4.0,592.0,,,Hume City Council,-37.7111,144.9664,Northern Metropolitan,5070.0,15.813039225304697
11242,Fawkner,73 Major Rd,3,h,526000.0,S,Harcourts,7/11/2016,12.4,3060.0,3.0,1.0,1.0,404.0,101.0,1960.0,Hume City Council,-37.7075,144.9678,Northern Metropolitan,5070.0,16.13766008000047
11243,Fawkner,13 Mutton Rd,3,h,540000.0,S,Crane,7/11/2016,12.4,3060.0,3.0,1.0,1.0,614.0,94.0,1960.0,Hume City Council,-37.7141,144.9677,Northern Metropolitan,5070.0,15.461519870539545
11244,Fawkner,45 Bruce St,4,h,540000.0,VB,Brad,8/10/2016,12.4,3060.0,4.0,2.0,3.0,254.0,164.0,1990.0,Hume City Council,-37.7082,144.9725,Northern Metropolitan,5070.0,15.91782577421531
11247,Fawkner,3 Brian St,3,h,625000.0,S,Brad,10/12/2016,12.4,3060.0,3.0,1.0,2.0,585.0,88.0,1960.0,Hume City Council,-37.695,144.9676,Northern Metropolitan,5070.0,17.442354316942023
11248,Fawkner,101 Denys St,3,h,681000.0,S,hockingstuart,10/12/2016,12.4,3060.0,3.0,2.0,4.0,587.0,153.0,1970.0,Hume City Council,-37.6996,144.9605,Northern Metropolitan,5070.0,17.19139000324185
11249,Fawkner,159 Jukes Rd,3,h,690000.0,PI,hockingstuart,10/12/2016,12.4,3060.0,3.0,2.0,2.0,576.0,,,Hume City Council,-37.7015,144.9625,Northern Metropolitan,5070.0,16.92945414274679
